Date,Open,High,Low,Close,Volume,bais_self,bais_oil,bais_CVX
2015/5/6,87.75,87.94,86.42,86.99,4465477,-0.011494253,0.024779362,-0.046296296
2015/5/7,86.65,86.88,85.89,86.43,3892784,-0.643752155,0.009108976,-0.352014822
2015/5/8,87.78,87.84,86.7,87.31,3577060,1.018164989,-0.031839816,1.003997397
2015/5/11,88.4,89.44,88.09,88.77,6882568,1.672202497,0.007119851,-1.187298665
2015/5/12,88.19,88.34,87.26,88.16,4066384,-0.687169089,-0.003029793,0.186289121
2015/5/13,88.59,89.07,88.21,88.44,3179214,0.317604356,0.025156171,0.130159911
2015/5/14,88.78,89.59,88.65,88.74,3228419,0.339213026,-0.003623188,0.69637883
2015/5/15,88.5,88.56,87.6,88.43,3204989,-0.349335136,-0.010082645,-0.387275242
2015/5/18,88.39,88.5,87.65,88.29,3074689,-0.158317313,-0.002671565,-1.277422938
2015/5/19,87.89,87.91,86.5,87.24,5676841,-1.189262657,-0.004855182,-1.528363807
2015/5/20,87.63,88.13,87.13,87.93,3841547,0.790921596,-0.036002692,0.219005904
2015/5/21,88.23,89.62,87.94,89.33,8155485,1.592175594,0.028970332,0.228028504
2015/5/22,89.18,89.5,88.63,88.63,3483791,-0.783611329,0.020691995,-0.568774291
2015/5/26,88.13,88.15,87.29,87.84,3149610,-0.891346045,-0.021601861,-1.52540757
2015/5/27,87.99,88.82,87.65,87.92,4517116,0.091074681,-0.027004076,-0.174266628
2015/5/28,87.33,87.45,85.73,86.01,5899123,-2.172429481,0.003840112,0.126078945
2015/5/29,85.74,86.33,85.11,85.32,4685657,-0.802232299,0.00312989,-0.232468036
2015/6/1,86.06,86.37,84.7,85.53,3976918,0.246132208,0.044375108,-0.359223301
2015/6/2,85.21,86.68,85.07,86.17,2817845,0.748275459,-0.000165975,-0.048718698
2015/6/3,86.6,87.06,85.81,86.23,2841823,0.069629802,0.017596282,-0.399688048
2015/6/4,85.5,86.4,85.32,85.47,3775249,-0.881363795,-0.026590538,-0.763433493
2015/6/5,85.01,86.5,84.91,86.05,3937629,0.678600679,-0.027987263,0.197258112
2015/6/8,85.8,86.48,85.78,86.15,3355823,0.116211505,0.019137931,-1.151688158
2015/6/9,86.46,87.62,86.42,86.73,3984912,0.673244341,-0.016240907,0
2015/6/10,87.45,88.71,87.36,88.48,4717130,2.017756255,0.034393809,1.404102768
2015/6/11,88.62,88.76,87.92,88.17,2872879,-0.350361664,0.020116376,-0.697240499
2015/6/12,87.95,88.41,87.57,87.85,2212758,-0.362935239,-0.010104302,-1.236155063
2015/6/15,87.14,87.39,86.35,87.13,2721010,-0.819578828,-0.01284162,-0.580754981
2015/6/16,86.79,87.02,86.24,86.59,2895860,-0.619763572,-0.007171448,0.755363078
2015/6/17,86.89,87.55,86.32,87.25,3402771,0.762212727,0.008063161,-0.279888045
2015/6/18,86.83,87.74,86.83,87.44,3373646,0.217765043,-0.001999667,0.491178829
2015/6/19,87.27,87.96,87.15,87.52,3910897,0.091491308,0.008682585,-0.778054863
2015/6/22,87.97,88.32,87.71,88.27,3648566,0.856946984,-0.013077305,0.824369157
2015/6/23,88.42,88.62,88.01,88.45,2538952,0.203919792,0.006541429,-0.199421677
2015/6/24,88.79,88.81,88.07,88.17,3413646,-0.31656303,0.017330445,-0.819262664
2015/6/25,88.22,88.33,86.66,86.72,3239051,-1.644550301,-0.017035217,-0.936838924
2015/6/26,86.5,86.95,85.81,86.82,4387343,0.115313653,-0.006998834,0.264388855
2015/6/29,86.22,86.74,85.1,85.3,4747317,-1.750748675,-0.003020641,-1.937119675
2015/6/30,86.09,86.25,84.8,84.82,4077877,-0.562719812,-0.018010436,-0.227531286
2015/7/1,85.39,85.45,83.54,83.95,5296181,-1.025701485,0.019540624,-0.393904841
2015/7/2,84.53,84.78,83.85,84.38,2582215,0.512209649,-0.04270343,-0.228952024
2015/7/6,83.65,84.15,82.73,83.15,4896587,-1.457691396,-0.000175623,-1.147387087
2015/7/7,82.99,84.12,81.85,83.99,5192999,1.010222489,-0.078166169,0.52759312
2015/7/8,83.05,83.23,81.76,82.27,4325075,-2.047862841,-0.002858232,-1.794898709
2015/7/9,83.43,83.7,81.46,81.69,4570662,-0.704995746,-0.013758838,0.235143224
2015/7/10,82.64,82.91,81.87,82.15,3495037,0.563104419,0.022282503,0.671785029
2015/7/13,82.87,84.03,82.68,83.64,4228547,1.813755326,-0.000379075,0.201249868
2015/7/14,83.53,84.68,83.52,84.46,3797675,0.980392157,-0.010428517,1.00422833
2015/7/15,84.55,84.86,83.75,84.16,3661720,-0.355197727,0.016478253,-1.371009942
2015/7/16,84.75,84.89,83.41,83.76,3685980,-0.475285171,-0.031102733,0.25466893
2015/7/17,83.55,83.65,82.76,83.16,2931544,-0.716332378,-0.009727626,-1.407705334
2015/7/20,83.06,83.29,82.14,82.25,4291418,-1.094276094,-0.000392927,-0.225442834
2015/7/21,81.8,82.89,81.25,82.22,4691892,-0.036474164,-0.015133648,1.032924467
2015/7/22,81,81.12,79.15,79.76,10180685,-2.991972756,0.009578926,-0.415335463
2015/7/23,77.7,79.04,76.65,76.88,13909914,-3.610832497,-0.026092113,-0.609560475
2015/7/24,76.91,77.09,75.85,76.1,9175903,-1.014568158,-0.023543739,-2.517753389
2015/7/27,75.18,75.72,74.77,75.32,10269561,-1.024967148,-0.002702141,-1.611479029
2015/7/28,75.92,78.15,75.79,77.78,15699009,3.26606479,-0.016882034,3.657168499
2015/7/29,77.3,77.46,76.51,77.33,13794814,-0.578554898,0.016959932,0.91991342
2015/7/30,76.98,78.37,76.68,78.35,7386182,1.319022372,0.01667709,-0.235924933
2015/7/31,78.6,79.04,78.15,78.63,6203569,0.357370772,-0.004921058,-4.89089541
2015/8/3,78.42,78.43,76.75,77.26,6443308,-1.74233753,-0.029260251,-3.254972875
2015/8/4,77.33,77.86,76.32,76.6,5822280,-0.854258348,-0.039482063,-0.455607477
2015/8/5,77.5,77.92,76.72,76.88,4581872,0.365535248,0.011049724,-1.384813989
2015/8/6,76.98,77.65,76.18,77.46,5609516,0.754422477,-0.013551913,1.38045936
2015/8/7,77.52,78.15,76.94,77.29,7851288,-0.219468113,-0.009749612,-1.690339242
2015/8/10,78.04,80.31,77.9,80.16,9041554,3.713287618,-0.018348624,2.555223881
2015/8/11,78.73,78.93,77.23,78.04,8992532,-2.644710579,0.024390244,-0.128070788
2015/8/12,77.31,79.12,76.92,78.92,9362928,1.127626858,-0.040720961,1.177430637
2015/8/13,78.55,78.58,77.7,77.76,5662495,-1.469842879,0.002551612,-1.083074087
2015/8/14,77.66,78.73,77.6,78.49,3811537,0.938786008,-0.021980565,0.163075131
2015/8/17,78.13,78.64,77.21,78.54,5226840,0.063702382,0.004258339,-3.209675544
2015/8/18,78.51,79,78.18,78.82,5146351,0.356506239,-0.012249706,0.252312868
2015/8/19,78.25,78.54,77.05,77.41,5862685,-1.78888607,0.015502027,-3.032118888
2015/8/20,77.28,77.83,76.41,76.41,7267352,-1.291822762,-0.042977924,-2.064021753
2015/8/21,75.94,76.3,74.96,75,11778502,-1.845308206,0.006134969,-4.391721353
2015/8/24,71.82,74.88,70.23,72.82,15168162,-2.906666667,-0.013414634,-4.804646251
2015/8/25,75.22,75.49,72.03,72.06,9267119,-1.043669322,-0.05512979,-2.911813644
2015/8/26,73.82,74.08,72.53,73.87,8283120,2.511795726,0.02433281,4.384461582
2015/8/27,75.04,76.22,74.23,75.66,8492077,2.423175849,-0.01660281,6.225201806
2015/8/28,75.19,76.02,74.63,75.95,6632877,0.383293682,0.103116883,3.593508501
2015/8/31,75.32,76.77,74.9,76.44,7009006,0.64516129,0.066399812,0.696257615
2015/9/1,74.5,75.94,74.46,74.9,9046332,-2.014652015,0.086332524,-3.45721694
2015/9/2,75.9,76.16,74.95,76.1,5311062,1.602136182,-0.077642276,-0.16626167
2015/9/3,75.95,76,73.78,74.45,11061156,-2.168199737,0.020273248,0.256213169
2015/9/4,73,73.66,72.35,73.1,12265047,-1.813297515,0.009719222,-2.031689241
2015/9/8,74.58,74.62,73.56,74.3,5633147,1.641586867,-0.015614973,0.22172949
2015/9/9,75,75.2,72.78,72.96,5837844,-1.803499327,-0.002172968,-2.498698594
2015/9/10,72.89,73.31,72.03,72.42,6106714,-0.740131579,-0.038980836,0.987720235
2015/9/11,72.23,72.92,71.88,72.63,4410166,0.289975145,0.038975753,0.171821306
2015/9/14,72.35,72.89,72.01,72.77,4231829,0.192757814,-0.023991276,-0.026388706
2015/9/15,73.02,74.74,72.64,74.58,5106570,2.487288718,-0.015195531,1.847696978
2015/9/16,74.85,75.87,74.58,75.64,5223010,1.421292572,0.011572498,2.397304652
2015/9/17,75.4,75.68,73.91,74.06,7716912,-2.088841883,0.056976223,0.493545938
2015/9/18,73.33,73.5,71.61,71.86,9230551,-2.970564407,-0.004032258,-2.103009697
2015/9/21,72.3,72.84,71.91,72.16,7437371,0.41747843,-0.047304496,0.450218678
2015/9/22,71.12,71.8,70.64,71.68,5689914,-0.66518847,0.043838068,-1.075681905
2015/9/23,71.67,71.81,70.16,70.2,4742566,-2.064732143,-0.01071352,-1.462783172
2015/9/24,66.2,66.7,64.65,65.8,22536441,-6.267806268,-0.035520901,1.011560694
2015/9/25,65,65.77,64.74,64.98,12353631,-1.246200608,0.009207276,1.053452985
2015/9/28,64.24,64.32,62.99,63.79,12560052,-1.831332718,0.013573654,-2.483912484
2015/9/29,63.65,65.38,63.6,64.31,8766710,0.815174792,-0.025246981,0.633496107
2015/9/30,64.95,65.64,64.15,65.36,7835672,1.632716529,0.018918919,3.449180328
2015/10/1,65.63,66.1,63.61,64.39,7922067,-1.484088127,-0.00397878,-0.684584178
2015/10/2,63.79,65.73,63.1,65.7,8760017,2.034477403,-0.006879716,4.097523615
2015/10/5,66.69,69.48,66.52,69.18,10630372,5.296803653,0.017653631,3.041079093
2015/10/6,69.54,71.15,69.08,70.82,9641138,2.370627349,0.016249451,3.52255147
2015/10/7,71.36,72.71,69.15,70.38,8394083,-0.62129342,0.048617113,1.298999885
2015/10/8,70.32,72.18,69.85,71.84,6071675,2.07445297,-0.013805893,2.031320926
2015/10/9,72.34,72.49,70.86,71.3,5559669,-0.751670379,0.03343084,-0.378155934
2015/10/12,71.51,71.53,70.32,70.5,4636009,-1.122019635,0.004245855,-0.926649548
2015/10/13,69.96,71.03,69.26,70.17,4712876,-0.468085106,-0.051942823,-0.405679513
2015/10/14,70.11,71.06,69.57,70.71,3727924,0.769559641,-0.008282013,1.56143924
2015/10/15,70.47,70.92,69.76,70.83,4546640,0.169707255,-0.001498929,1.069518717
2015/10/16,70.62,70.84,69.11,69.68,8027487,-1.623605817,-0.005361355,0.628306878
2015/10/19,69.25,69.47,68.8,69.27,5711976,-0.588404133,0.019836136,-1.380216891
2015/10/20,68.86,71.19,68.51,70.27,6353359,1.443626389,-0.029386892,-0.044429635
2015/10/21,70.59,71.9,69.58,69.67,8683168,-0.853849438,-0.001524722,-0.733414824
2015/10/22,67.92,72.83,67.81,70.88,13878281,1.736759007,-0.013525305,2.56352849
2015/10/23,71.71,72.43,70.66,71.75,7928768,1.227426637,-0.007076515,-0.414756603
2015/10/26,71.79,72.3,71.42,71.52,6253922,-0.320557491,-0.022048998,-2.707145989
2015/10/27,70.18,71.08,68.34,70.39,8267208,-1.579977629,-0.016397176,-1.205362172
2015/10/28,70.75,72.11,70.48,71.97,5416220,2.244637022,0.00046307,2.383124287
2015/10/29,71.49,72.57,71.28,71.97,4290770,0,0.062948392,0.111370977
2015/10/30,72.27,73.28,71.63,72.99,7369706,1.41725719,0.001959504,1.10134609
2015/11/2,73,74.64,72.83,74.34,5853794,1.849568434,0.012603216,4.48943662
2015/11/3,74.44,75.32,74.2,74.75,4996500,0.551520043,-0.010300429,3.348778433
2015/11/4,75.34,75.93,74.33,74.55,5478390,-0.267558528,0.038161318,-1.395964948
2015/11/5,74.65,75.56,73.21,74.22,6228510,-0.442655936,-0.032581454,-2.294099411
2015/11/6,73.42,73.85,72.33,73.84,5531823,-0.511991377,-0.022668394,-0.549973559
2015/11/9,73.43,73.6,71.48,71.89,5906336,-2.64084507,-0.0209852,-1.818568542
2015/11/10,71.79,72.58,71.63,72.43,4352616,0.751147587,-0.01015343,0.985701906
2015/11/11,72.54,72.85,71.82,71.91,4186308,-0.717934558,0.008206063,-1.115520755
2015/11/12,70.82,70.99,68.41,68.66,8649505,-4.519538312,-0.028939634,-2.527389088
2015/11/13,68.7,70.13,68.5,69.63,6407839,1.41275852,-0.028172293,-1.313153795
2015/11/16,69.48,70.62,69.23,70.39,5091743,1.091483556,-0.025155726,3.123590438
2015/11/17,70.13,70.36,69.05,69.39,4803495,-1.420656343,0.024330302,-0.459267359
2015/11/18,69.9,70.45,69.38,70.32,3734780,1.340250757,-0.022792706,1.296275953
2015/11/19,69.5,70.11,68.6,70.02,6267231,-0.42662116,0.000491039,-1.496583885
2015/11/20,70.48,71.21,70.16,71.14,6478393,1.599542988,-0.004907975,-2.003743257
2015/11/23,70.98,71.9,70.88,71.02,3845763,-0.168681473,-0.028606658,1.123469273
2015/11/24,70.78,71.71,70.44,71.4,3846263,0.535060546,-0.003046458,1.488723475
2015/11/25,71.74,71.89,70.72,71.49,3492996,0.12605042,0.041252865,-0.52545156
2015/11/27,71.18,71.53,70.7,71.22,1642061,-0.377675199,0.008070433,-0.550236602
2015/11/30,71.33,72.79,71.15,72.65,5332130,2.00786296,-0.015769044,1.051233817
2015/12/1,72.33,72.64,70.85,71.56,6566872,-1.500344116,-0.003450826,1.270258432
2015/12/2,71.2,72.13,70.62,71.03,5062108,-0.740637228,0.003710116,-2.41133218
2015/12/3,71.15,71.22,69.37,69.64,8130772,-1.956919611,-0.016017743,-1.551246537
2015/12/4,69.36,70.03,68.8,69.98,5252014,0.488225158,0.028800401,0.967923467
2015/12/7,68.68,68.73,67.72,68.36,6805880,-2.314947128,-0.026290166,-2.708728124
2015/12/8,66.99,67.16,66.18,66.54,6866300,-2.662375658,-0.059,-0.962419798
2015/12/9,66.3,67.02,65.16,65.91,8578009,-0.946798918,-0.004782147,1.34197131
2015/12/10,65.98,67.09,65.91,66.38,5768745,0.713093613,-0.008008542,1.940639269
2015/12/11,65.38,66.1,64.48,65.43,7572606,-1.431153962,-0.010764263,-3.20268757
2015/12/14,65.63,66.18,64.73,66.12,7356770,1.054562127,-0.030195865,3.343359556
2015/12/15,65.46,66.96,65.24,66.75,6061216,0.952813067,0.018513324,3.839695511
2015/12/16,66.22,67.88,66.14,67.72,6747572,1.453183521,0.027816029,0.733074601
2015/12/17,67.18,67.5,64.88,64.9,6799955,-4.164205552,-0.047427653,-3.10359589
2015/12/18,64.6,65.87,64.1,65.11,13490891,0.32357473,-0.016033755,-0.80627347
2015/12/21,65.59,65.82,64.38,65.24,5311466,0.19966211,-0.007432819,-0.634673199
2015/12/22,66.25,68.79,66.11,68.41,9697151,4.858982219,-0.004896313,1.154190946
2015/12/23,69.59,70.49,68.98,69.89,7586275,2.1634264,0.045441389,3.921568627
2015/12/24,69.75,69.9,69.06,69.38,2322144,-0.729718128,0.017718715,-1.876132608
2015/12/28,69.12,69.18,68.03,68.58,3883953,-1.153070049,0.023394995,-1.835958718
2015/12/29,69.22,69.57,68.62,69.19,3539541,0.889472149,-0.033492823,0.984949093
2015/12/30,68.66,69.63,68.57,68.69,3158522,-0.722647781,0.04180418,-1.271232877
2015/12/31,68.45,69.1,67.94,67.96,4356425,-1.062745669,-0.03405491,-0.144300144
2016/1/4,66.88,68.08,65.72,67.99,8559381,0.044143614,0.014758131,-1.233881725
2016/1/5,68.38,68.44,66.42,67.28,6139106,-1.044271216,-0.008618368,0.855374226
2016/1/6,65.98,66.85,65.62,66.22,6639331,-1.575505351,-0.022819886,-3.950451958
2016/1/7,65.08,65.52,63.66,63.94,8601469,-3.443068559,-0.05560189,-3.54362728
2016/1/8,64.33,64.53,62.93,63.29,8278452,-1.016578042,-0.020017663,-1.072030836
2016/1/11,63.67,63.7,60.85,61.47,9669420,-2.875651762,-0.002703515,-1.65591136
2016/1/12,62.44,62.5,60.39,61.6,8593098,0.211485277,-0.053614458,1.708555157
2016/1/13,62.07,62.76,60.39,60.89,7210780,-1.152597403,-0.031826862,-0.998174072
2016/1/14,61.24,62.97,60.38,62.27,9146503,2.266382,0,5.090372556
2016/1/15,59.52,60.09,58.75,59.87,12616636,-3.854183395,0.026298488,-2.106002106
2016/1/19,60.26,60.54,58.48,59.03,8353199,-1.40303992,-0.056694427,-2.581570455
2016/1/20,58.08,59.38,56.36,58.81,10856154,-0.372691852,-0.03327674,-3.10391363
2016/1/21,59,60.42,58.25,59.69,8797812,1.496344159,-0.0628732,2.620916688
2016/1/22,61.23,62.56,60.6,60.98,7803084,2.161166024,0.107571214,3.072177668
2016/1/25,58.96,59.35,57.76,57.91,10880593,-5.03443752,0.085279188,-3.17213311
2016/1/26,58.4,59.66,58.09,59.16,8137765,2.158521844,-0.05487995,3.993077018
2016/1/27,58.43,59.89,57.46,58.32,10995381,-1.419878296,-0.025404157,-0.986685687
2016/1/28,62.01,62.45,58.57,61.08,13216806,4.732510288,0.094109682,3.157641974
2016/1/29,61.69,62.29,60.76,62.24,8178491,1.899148657,0.027537129,0.640130354
2016/2/1,61.97,63.08,61.38,62.7,5951730,0.73907455,0.013550136,-1.364635134
2016/2/2,61.28,61.55,60.48,60.67,6274697,-3.237639553,-0.060606061,-4.7485051
2016/2/3,61.47,63.6,59.8,63.27,8331496,4.28547882,-0.054395952,4.160512063
2016/2/4,63.6,66.99,63.6,65.96,12568901,4.251620041,0.07993311,0.200898133
2016/2/5,65.67,66.76,65.18,66.12,7447658,0.242571255,-0.020439765,-2.25262413
2016/2/8,65.42,65.64,63.66,64.58,6311216,-2.329098609,-0.024343977,3.752413127
2016/2/9,63.9,64.41,63.12,63.93,5598964,-1.006503561,-0.037265068,-3.570182579
2016/2/10,64.27,64.38,62,62.14,5938668,-2.799937432,-0.058902726,0.1447178
2016/2/11,60.91,62.31,60.51,61.41,7010271,-1.174766656,-0.015021459,-0.060211946
2016/2/12,61.99,63.47,61.82,63.15,4286319,2.833414753,-0.049019608,2.940113267
2016/2/16,64.16,65.55,63.51,65.21,4664933,3.262074426,0.119511264,-0.725740372
2016/2/17,66,67.79,65.72,67.26,7370471,3.143689618,-0.009208731,4.126871831
2016/2/18,67.15,67.6,65.14,66.12,6175529,-1.694915254,0.056110155,-1.789151851
2016/2/19,64.92,65.52,64.08,65.42,4887498,-1.058681186,0.002933507,-0.265190822
2016/2/22,66.41,67.52,66.35,67.31,5771163,2.889024763,-0.038349041,2.682080925
2016/2/23,67.11,67.24,65.7,65.78,5580009,-2.273064923,0.060155458,-4.402161675
2016/2/24,64.7,65.97,63.07,65.88,6438901,0.152021891,0.014982467,0.42397833
2016/2/25,65.89,66.47,64.84,66.47,4276630,0.895567699,-0.046796482,0.035182362
2016/2/26,67.39,68,66.45,66.87,4148531,0.601775237,0.034596376,-1.113716295
2016/2/29,67.14,68.58,66.49,67.7,5820793,1.241214296,0.007961783,-1.078838174
2016/3/1,68.44,69.49,67.34,69.09,4446729,2.053175775,0.034439179,3.223873442
2016/3/2,68.75,69.93,68.21,69.38,4800535,0.419742365,0.050397068,1.172646
2016/3/3,69.62,72.08,69.39,71.75,7171452,3.41597002,0.00523408,0.447555658
2016/3/4,72.09,73.96,71.54,72.84,9500130,1.519163763,-0.000289268,0.456986176
2016/3/7,72.8,75.73,72.8,74.77,10739167,2.649643053,0.0390625,3.116115092
2016/3/8,73.78,74.11,71.52,71.73,8736685,-4.065801792,0.055416319,-2.128598213
2016/3/9,72.33,72.7,71.26,71.87,4907765,0.195176356,-0.032453826,4.597701149
2016/3/10,72.03,72.03,70.49,71.36,6219375,-0.709614582,0.025906736,1.206636501
2016/3/11,72.36,73.1,72.28,72.8,4783991,2.01793722,0.003987241,0.681285927
2016/3/14,72.73,73.44,72.13,72.73,5059925,-0.096153846,0.019592269,-0.338337915
2016/3/15,71.44,72.47,70.86,72.44,4674745,-0.398735047,-0.034017138,0.010608954
2016/3/16,72.59,74.51,72.2,74.34,6628922,2.622860298,-0.023655914,1.198684629
2016/3/17,74.2,76.3,73.52,75.9,13311972,2.098466505,0.058094714,1.561844864
2016/3/18,76.08,76.94,74.64,75.47,13600222,-0.566534914,0.045277127,0.825678605
2016/3/21,75.53,76.35,75.04,75.89,4312106,0.556512522,-0.01742594,-1.279557785
2016/3/22,75.59,76.08,75.24,75.55,3619073,-0.448016867,0.011147707,-0.974699295
2016/3/23,74.97,75.12,73.57,73.68,5342870,-2.475181999,0.03858682,-2
2016/3/24,72.93,75.35,72.73,75.29,7029855,2.185124864,-0.076477684,1.346297681
2016/3/28,75.15,75.55,74.46,75.32,3424317,0.039845929,-0.003657262,-0.179230364
2016/3/29,74.97,76.05,74.19,76.01,4080208,0.916091344,-0.003932879,0.675961132
2016/3/30,76.94,77.25,76.01,76.51,4863110,0.657808183,-0.028428534,-0.073436844
2016/3/31,76.3,77.13,76.24,76.54,4346719,0.039210561,0,0.157480315
2016/4/1,75.65,76.87,74.67,76.79,4878027,0.3266266,0.000812788,-1.194968553
2016/4/4,76.56,77.04,75.42,75.72,4348143,-1.3934106,-0.042772063,-0.880543178
2016/4/5,75.32,75.85,74.6,75.24,4385222,-0.633914422,-0.029977376,-0.81344322
2016/4/6,75.52,75.57,73.7,75.22,4929423,-0.026581606,0.006413994,2.341642387
2016/4/7,74.49,74.68,73.76,74.17,4794211,-1.395905344,0.093279258,-0.052720371
2016/4/8,75.03,75.25,74,74.35,4911047,0.242685722,-0.011658718,1.62464395
2016/4/11,74.61,75.78,74.61,74.63,3898469,0.376597176,0.06541555,-1.131527042
2016/4/12,75.06,76.74,74.47,76.1,5126105,1.969717272,0.018117765,2.383452331
2016/4/13,76.87,79.16,76.56,79.13,9359860,3.981603154,0.041028176,0.092298226
2016/4/14,79.44,79.72,78.37,79.05,5307541,-0.101099457,-0.00997151,0.389344262
2016/4/15,79.38,79.78,78.73,79.17,5309033,0.151802657,-0.005995204,-0.765462339
2016/4/18,78.47,79.87,78.14,79.25,4821366,0.101048377,-0.025331725,1.51187905
2016/4/19,79.99,80.89,79.46,80.39,6280226,1.438485804,-0.016336634,1.823708207
2016/4/20,80.25,80.6,79.3,79.74,5181327,-0.808558278,0.028686462,1.184079602
2016/4/21,78.75,79.58,78.19,78.66,6497945,-1.354401806,0.045009785,-0.28518045
2016/4/22,78.93,79.18,77.2,78.32,10096630,-0.43224002,0.01076779,0.601577909
2016/4/25,78.5,78.86,76.2,76.79,8073440,-1.953524004,-0.009726725,-0.490148025
2016/4/26,77.15,77.74,76.47,77.65,6082488,1.119937492,-0.025491113,0.768397202
2016/4/27,77.98,78.89,77.6,78.68,4441174,1.326464907,0.020398368,1.525075765
2016/4/28,78.03,79.17,77.6,77.75,4843911,-1.18200305,0.065145814,-1.396244584
2016/4/29,78.02,79,77.32,77.72,7689274,-0.038585209,0.016339148,-0.21484375
2016/5/2,77.35,78.07,76.62,77.84,3326217,0.154400412,-0.001086248,1.105891564
2016/5/3,76.85,77.1,75.58,76.36,4781941,-1.901336074,-0.026750761,-1.926241409
2016/5/4,76.18,76.31,73.9,74.24,6872732,-2.776322682,-0.024581006,-0.720489538
2016/5/5,74.15,74.6,72.7,72.79,8064213,-1.953125,0.002749141,0.825131723
2016/5/6,72.16,73.42,71.62,73.36,6941201,0.783074598,0.012794151,0.433839479
2016/5/9,72.33,72.62,70.57,70.78,9391533,-3.516902944,0.005639522,-1.48242686
2016/5/10,70.78,72.71,70.59,72.51,6505278,2.444193275,-0.02534769,0.916791231
2016/5/11,72.85,73.61,72.36,72.43,4679823,-0.11032961,0.0283084,-0.128369705
2016/5/12,72.92,73.24,71.18,71.7,4432875,-1.007869667,0.034243509,0.968953925
2016/5/13,71.63,71.78,70.06,70.07,6395005,-2.273361227,0.009305345,-1.351351351
2016/5/16,70.39,71.7,70.1,70.7,4515008,0.899100899,-0.009005146,1.538614255
2016/5/17,70.7,72.18,70.45,71.05,4833885,0.495049505,0.032453483,-1.505523512
2016/5/18,70.62,71.87,70.08,70.59,5161386,-0.647431386,0.011944677,-0.684863524
2016/5/19,69.93,70.12,69.04,69.43,6131623,-1.643292251,-0.003520398,-0.209874076
2016/5/20,70,70.78,69.75,69.87,5517385,0.633731816,0.000831255,-0.060090135
2016/5/23,69.8,70.95,69.59,70.4,3998543,0.758551596,-0.010174419,-0.410862812
2016/5/24,70.78,71.25,70.25,71.09,3841122,0.980113636,0.009439899,0.815053331
2016/5/25,71.63,72.7,71.26,72.57,5035155,2.081868055,-0.00166251,1.577003693
2016/5/26,73.24,73.59,72.06,72.08,4146414,-0.675210142,0.022064946,-0.265304117
2016/5/27,72.15,72.2,71.5,71.96,3002127,-0.166481687,-0.00203666,0.512315271
2016/5/31,72.03,73.17,71.95,72.51,4072620,0.764313508,0.007346939,-0.99980396
2016/6/1,71.98,72.49,71.27,72.27,2699924,-0.330988829,-0.005267423,0.128712871
2016/6/2,72.6,73.64,72.28,73.62,4615267,1.867995019,-0.000610998,-0.593295758
2016/6/3,73.65,75.14,73.1,75.04,6619331,1.928823689,0.001426534,0.129314632
2016/6/6,75.36,76.53,75.11,76.42,4775107,1.83901919,-0.009157509,0.50665607
2016/6/7,76.53,77.28,76.44,76.81,4235164,0.510337608,0.02094886,2.12513591
2016/6/8,77.5,78.7,77.26,78.11,5987837,1.692487957,0.013277007,-0.222609369
2016/6/9,77.39,77.5,76.64,77.16,3784630,-1.216233517,0.017073655,-0.271607333
2016/6/10,76.32,76.56,75.38,76.03,4879492,-1.464489373,-0.013859067,-0.807314464
2016/6/13,75.7,76.34,75.23,75.23,4086711,-1.05221623,-0.028305622,0.117670131
2016/6/14,75.06,75.55,73.95,74.86,4058441,-0.49182507,-0.00407415,-0.803134182
2016/6/15,75.19,75.95,74.34,75.07,3802022,0.280523644,-0.008181632,-0.64178515
2016/6/16,74.41,75.14,73.35,74.99,4064770,-0.106567204,-0.011755001,0.437245354
2016/6/17,75.35,76.66,75.24,75.93,5442037,1.253500467,-0.037145242,0.494706639
2016/6/20,76.91,77.35,76.39,76.43,4090835,0.658501251,0.040312094,1.023924387
2016/6/21,76.45,76.9,76.01,76.49,3292083,0.078503206,0.029166667,0.613975246
2016/6/22,76.89,77.09,76.18,76.43,3056831,-0.078441626,-0.009109312,-0.920185974
2016/6/23,77.66,78.25,77.22,78.22,3600824,2.342012299,0.004290092,2.10186724
2016/6/24,75.2,75.61,72.99,73.03,12179523,-6.63513168,0.003661513,-2.432018384
2016/6/27,72.5,72.71,70.53,71.38,7361643,-2.259345474,-0.053506283,-1.511285574
2016/6/28,72.24,72.9,71.51,72.52,4743725,1.597086018,-0.019271949,1.2654444
2016/6/29,73.25,74.4,72.79,74.23,4015420,2.357970215,0.04650655,1.761290957
2016/6/30,74.17,75.85,73.97,75.81,4695512,2.128519467,0.040058419,1.363372655
2016/7/1,75.38,76.99,75.32,76.45,4630059,0.844215803,-0.031695085,-0.648669274
2016/7/5,75.66,75.95,73.7,74.38,4776310,-2.70765206,0.015537601,-0.556889102
2016/7/6,74.59,74.87,73.46,74.83,3740499,0.605001344,-0.046715626,0.975185865
2016/7/7,75.07,75.73,74.38,75.05,3080886,0.293999733,0.013695699,-1.462994836
2016/7/8,75.92,77.43,75.78,77.37,5491482,3.091272485,-0.045387376,1.669092673
2016/7/11,78,78.54,77.32,77.8,4511317,0.555770971,0.003317116,0.591772454
2016/7/12,78.72,79.94,78.3,79.8,5545755,2.570694087,-0.014106238,1.318910713
2016/7/13,79.98,80.33,79.07,79.69,5162537,-0.137844612,0.046724793,-0.121745645
2016/7/14,80.5,81,79.97,80.06,5441707,0.464299159,-0.041648868,0.046882325
