Date,Open,High,Low,Close,Volume,bais_self,bais_oil
2007/5/30,75.4,78.64,75.3,78.48,8564674,3.603960396,0.008665511
2007/5/31,78.6,78.89,77.88,78.58,5738120,0.127420999,0.016713527
2007/6/1,78.58,79.46,77.74,78.14,6532140,-0.559938916,0.016592411
2007/6/4,77.99,78.41,77.51,78.29,3227500,0.191963143,-0.008160798
2007/6/5,78.12,78.88,77.8,78.65,3480865,0.459828841,0.005180558
2007/6/6,78.12,79.12,78,78.68,5395137,0.038143675,0.014552069
2007/6/7,78.43,79.28,77.1,77.31,6368448,-1.7412303,-0.032123114
2007/6/8,77.24,78.58,77.05,78.52,5266945,1.565127409,0.017752393
2007/6/11,78.52,79.46,78.06,78.75,3694052,0.292919002,-0.008645533
2007/6/12,78.76,79.33,78.02,78.08,4579328,-0.850793651,0.012392901
2007/6/13,78.46,79.97,78.01,79.93,7961800,2.369364754,0.021913254
2007/6/14,79.48,81,79.48,80.73,6189540,1.000875766,0.00621118
2007/6/15,81.55,81.6,81,81.11,5901000,0.470704819,0.014991182
2007/6/18,81.11,82.13,81.06,81.85,4548454,0.912341265,0.001303215
2007/6/19,81.86,82.8,81.58,82.49,4052300,0.781918143,-0.009399855
2007/6/20,82.49,82.89,81.26,81.38,4162500,-1.345617651,-0.002189781
2007/6/21,81.39,81.63,80.22,81.47,5411873,0.110592283,0.007315289
2007/6/22,81.47,81.99,80.77,80.9,5135300,-0.699644041,-0.000290487
2007/6/25,80.65,81.58,80.15,80.7,4386500,-0.247218789,-0.015254976
2007/6/26,80.7,81.14,80.2,80.29,5537900,-0.508054523,0.017704338
2007/6/27,80.29,80.29,78.44,79.51,7854800,-0.971478391,0.009133082
2007/6/28,79.55,79.63,78.65,79.09,4736600,-0.528235442,0.012354547
2007/6/29,79.02,79.35,77.53,78.3,7513500,-0.998862056,0.009081879
2007/7/2,78.6,80.87,78.51,80.45,4867025,2.745849298,0.004218816
2007/7/3,80.45,79.19,77.6,77.99,6266966,-3.057799876,0.005601456
2007/7/5,78,78.38,77.16,77.49,4410400,-0.641107834,0.013786381
2007/7/6,77.76,79.14,77.6,78.81,4733100,1.703445606,-0.009065934
2007/7/9,79.24,80.79,79.08,79.83,6499300,1.294251998,0.009148877
2007/7/10,80.02,81.84,80,81.22,10014122,1.74120005,-0.003021978
2007/7/11,81.4,82.58,81.22,82.17,6649100,1.169662645,-0.000413337
2007/7/12,82.98,84.15,82.17,84.09,7164075,2.336619204,0.018470021
2007/7/13,84.9,85.9,84.67,85.13,6341300,1.236770127,0.002977399
2007/7/16,85.13,86.49,85.26,85.9,6032870,0.904499002,-0.001079476
2007/7/17,86.25,87,85.99,86.47,5679700,0.663562282,0.013508037
2007/7/18,85.98,86.98,84.83,86.23,7014854,-0.277552909,0.011595362
2007/7/19,86.76,87,85.63,86.98,6260136,0.869766902,-0.004874835
2007/7/20,79.75,83.2,78.26,83.2,38721885,-4.345826627,-0.011651
2007/7/23,82.47,82.99,81.39,82,10071580,-1.442307692,-0.017012726
2007/7/24,81.82,82.37,80.91,81.66,8274612,-0.414634146,0.032161352
2007/7/25,82.02,82.06,79.56,80.5,9410205,-1.420524124,-0.010298389
2007/7/26,79.48,80.83,76.8,78.29,11727186,-2.745341615,0.027614728
2007/7/27,78.29,79.98,75.25,76.02,12588965,-2.899476306,-0.002726211
2007/7/30,76.99,77.75,75.67,77.04,6768097,1.34175217,0.017964072
2007/7/31,77.04,79.7,77.87,78.8,11029288,2.284527518,-0.021867008
2007/8/1,78.61,80.28,78.08,80.13,10205070,1.687817259,0.004575762
2007/8/2,80.25,80.8,79,80.67,6634873,0.673904905,-0.018610099
2007/8/3,80.11,81.42,78.92,78.96,7816963,-2.119747118,-0.044821642
2007/8/6,79,81.11,77.65,81,7033530,2.583586626,0.003054283
2007/8/7,81,81.56,79.46,80.44,6449713,-0.691358025,-0.000276817
2007/8/8,80.3,82.13,79.69,80.9,6859597,0.571854799,-0.008445244
2007/8/9,80.9,80.48,78.41,78.48,8140213,-2.991347342,-0.001815135
2007/8/10,77.68,78.5,76.89,77.55,8463980,-1.185015291,0.001538677
2007/8/13,77.55,79.3,77.81,77.9,3866700,0.451321728,0.011173184
2007/8/14,77.91,78.21,76.59,76.77,5190900,-1.450577664,0.013259669
2007/8/15,76.5,77.32,74.53,74.95,7455822,-2.370717728,-0.032306434
2007/8/16,74.95,74.11,70.59,73,16053007,-2.60173449,0.012818707
2007/8/17,75.24,75.7,71.81,72.64,10763560,-0.493150685,-0.010848401
2007/8/20,72.97,74.8,72.23,74.05,6780400,1.941079295,-0.02291901
2007/8/21,74.31,75,73.3,74.28,4737880,0.310600945,-0.002734206
2007/8/22,75.25,76.24,74.88,75.3,5237600,1.373182553,0.008080808
2007/8/23,75.3,76.5,74.32,75.17,5548600,-0.172642762,0.018751789
2007/8/24,75.43,76.41,74.8,76.32,3483400,1.529865638,0.0113812
2007/8/27,75.87,76.89,75.51,76,3136310,-0.419287212,-0.002639622
2007/8/28,75.98,76.24,74.09,74.16,4653200,-2.421052632,0.024098064
2007/8/29,74.23,75.1,73.35,75.04,4401300,1.186623517,-0.002040261
2007/8/30,75.04,75.7,74.2,74.66,3579700,-0.506396588,0.008314025
2007/8/31,75.66,76.28,75.21,75.77,3341500,1.486739887,0.014733712
2007/9/4,75.8,77.37,75.47,76.85,4471946,1.42536624,0.008925003
2007/9/5,76.25,76.95,75.06,75.54,4675800,-1.704619388,0.007921838
2007/9/6,75.54,76.82,74.68,75.75,4617400,0.277998411,0.004715745
2007/9/7,74.2,74.5,73.1,73.44,6398300,-3.04950495,0.010821382
2007/9/10,73.55,74.47,72.64,73.74,4762100,0.408496732,0.008125887
2007/9/11,73.74,74.78,73.5,73.89,4689000,0.203417413,0.021622313
2007/9/12,73.74,74,72.5,72.77,5681500,-1.51576668,0.002504696
2007/9/13,73.17,73.4,72.62,72.99,4667110,0.302322386,-0.011367895
2007/9/14,72.99,73.8,72.2,73.16,4029000,0.232908618,0.017816528
2007/9/17,73,74.6,73,73.69,4660850,0.724439584,0.011918063
2007/9/18,74.2,77.96,74.18,77.46,7461850,5.116026598,0.005888848
2007/9/19,78.5,80.17,77.65,77.91,7598050,0.580945004,0.022685693
2007/9/20,77.9,77.92,76.61,77.37,4515792,-0.693107432,-0.005605247
2007/9/21,78.14,78.36,77.37,78.16,5950250,1.021067597,-0.010434157
2007/9/24,78.64,79.75,77.45,77.72,5683000,-0.562947799,-0.015876863
2007/9/25,76.98,77.31,75.97,76.37,6761000,-1.737004632,-0.010960591
2007/9/26,76.78,76.78,75.38,76.66,6032700,0.379730261,0.031751961
2007/9/27,77.03,78.03,76.75,77.47,4773400,1.056613619,-0.01472363
2007/9/28,77.5,79,77.44,78.43,5644789,1.239189364,-0.016291034
2007/10/1,78.91,80.04,78.43,79.56,4480096,1.440775214,-0.003860042
2007/10/2,79.97,80.17,78.43,79.64,5049704,0.100553042,-0.000375
2007/10/3,79.64,79.65,78.05,78.56,4610399,-1.356102461,0.018882081
2007/10/4,78.88,78.99,77.17,78.64,4305961,0.101832994,-0.003436426
2007/10/5,79.01,81,79.01,80.33,6658300,2.149033571,-0.027463054
2007/10/8,80.74,81.61,80.48,81.34,3633055,1.257313581,0.015955426
2007/10/9,81.69,82.74,81.08,82.51,4900063,1.438406688,0.013336657
2007/10/10,82.4,82.41,80.31,81.16,5167600,-1.636165313,0.021525215
2007/10/11,81.53,81.76,78.62,79.44,6784370,-2.119270577,0.008187839
2007/10/12,79.9,80.45,78.86,80.3,4482669,1.082578046,0.02938015
2007/10/15,80.1,80.1,77.75,78.84,6570500,-1.818181818,0.016127161
2007/10/16,78.5,78.99,77.3,77.75,6320313,-1.38254693,-0.004453071
2007/10/17,78.35,78.86,76.25,77.13,7305650,-0.797427653,0.02626448
2007/10/18,76.8,77.75,75.25,77.66,7795601,0.687151562,-0.010058114
2007/10/19,74.61,75.7,72.8,73.57,19713638,-5.266546485,-0.011063445
2007/10/22,72.65,74.11,71.63,73.5,10290300,-0.095147479,-0.013127854
2007/10/23,73.8,74.6,73.09,74.42,7150883,1.25170068,0.021399653
2007/10/24,74,75.98,74,75.79,9153645,1.840902983,0.042921857
2007/10/25,75.24,75.85,73.58,74.67,6588985,-1.477767516,-0.003909219
2007/10/26,74.6,75.1,73.75,75.04,4844500,0.495513593,0.018750681
2007/10/29,75.01,75.36,73.8,73.9,6442362,-1.519189765,-0.033386838
2007/10/30,73.85,74.29,73.23,73.46,4090400,-0.595399188,0.042400089
2007/10/31,73.41,75.16,73.25,74.61,6218312,1.565477811,-0.006690739
2007/11/1,74.29,74.29,72.84,73.31,6177600,-1.742393781,0.024377205
2007/11/2,73.51,75.13,72.57,74.76,5969147,1.97790206,-0.018265317
2007/11/5,73.56,74.12,73.12,73.5,5986903,-1.685393258,0.027535616
2007/11/6,73.56,75,73.5,74.92,5093435,1.931972789,-0.001965856
2007/11/7,74.01,74.98,73.6,73.6,4673308,-1.761879338,-0.009848642
2007/11/8,73.66,73.83,71.82,72.43,9650263,-1.589673913,0.008899592
2007/11/9,71.94,72.09,69.67,70.41,8793613,-2.788899627,-0.02034039
2007/11/12,70.25,70.55,69.48,69.6,7589021,-1.150404772,-0.034110169
2007/11/13,70.09,71.3,69.03,71.07,7242987,2.112068966,0.031147181
2007/11/14,71.64,72,69.85,70.03,7505473,-1.463345997,-0.006913423
2007/11/15,69.89,70.65,69.29,69.73,7699524,-0.428387834,0.015422513
2007/11/16,70.06,70.25,68.54,69.44,7640246,-0.415889861,0.009914566
2007/11/19,69.4,69.5,67.41,68.2,7385631,-1.785714286,0.035613577
2007/11/20,68.17,69.23,67.16,68.28,7487836,0.117302053,-0.00594998
2007/11/21,67.58,68.73,67,67.94,6311193,-0.497949619,-0.003347875
2007/11/23,68.53,68.73,67.64,68.63,2459811,1.015602002,-0.005903909
2007/11/26,68.76,69.71,67.75,67.83,4519968,-1.165670989,-0.033483514
2007/11/27,68.05,69.43,67.9,68.82,7098800,1.459531181,-0.038987181
2007/11/28,69.48,71.35,68.82,71.19,6637388,3.443766347,0.002976519
2007/11/29,71.1,72.34,70.75,71.72,5272174,0.744486585,-0.026159596
2007/11/30,72.5,73.31,71.33,71.9,5655521,0.250976018,0.00778781
2007/12/3,71.41,72.68,71.03,72.06,5505447,0.222531293,-0.010975473
2007/12/4,71.77,72.26,71.3,72.01,5083105,-0.069386622,-0.009738421
2007/12/5,72.6,73.03,72.21,72.71,4418205,0.97208721,0.032018296
2007/12/6,72.68,74.4,72.37,74.35,4659433,2.25553569,-0.022382271
2007/12/7,74.34,74.77,73.71,74.2,3804456,-0.201748487,-0.005780347
2007/12/10,74.5,77.22,74.2,76.58,7569734,3.20754717,0.027359781
2007/12/11,76.85,77.26,73.66,73.72,8788462,-3.734656568,0.047603196
2007/12/12,75.25,75.87,73.16,73.82,6841808,0.135648399,-0.021819722
2007/12/13,73.5,74.51,73.29,74.22,4708171,0.541858575,-0.011261505
2007/12/14,73.54,74.52,73.3,73.39,4083015,-1.118296955,-0.006790056
2007/12/17,72,72.15,70.91,71.16,9342734,-3.038561112,-0.008380196
2007/12/18,71.53,71.97,70.07,71.05,7376558,-0.154581225,0.013121317
2007/12/19,70.92,71.68,70.17,70.84,4243929,-0.295566502,-0.002524421
2007/12/20,71.21,71.84,70.71,71.51,3286515,0.945793337,0.025418134
2007/12/21,72.05,73.36,71.37,72.73,7344256,1.706055097,0.00869192
2007/12/24,73,73.21,72.1,72.7,2176023,-0.041248453,0.020106383
2007/12/26,72.97,73.93,72.45,73.69,3466428,1.36176066,0.007717176
2007/12/27,72.88,73.87,72.42,72.73,3338156,-1.302754784,-0.006209252
2007/12/28,73.01,73.65,72.9,73.16,3048262,0.591227829,-0.000833073
2007/12/31,73,73.71,72.39,72.56,2639528,-0.820120284,0.03845753
2008/1/2,72.56,72.67,70.05,70.63,6337713,-2.659867696,-0.004716981
2008/1/3,71.01,71.49,69.94,70.38,4386045,-0.353957242,-0.012806292
2008/1/4,69.65,69.94,68.1,68.53,7697145,-2.628587667,-0.028804903
2008/1/7,69,69.13,67.8,68.73,8790867,0.291842988,0.01419857
2008/1/8,68.94,69.49,67.04,67.15,7662764,-2.298850575,-0.008192471
2008/1/9,67.12,67.26,65.25,67.23,9845520,0.119136262,-0.017984107
2008/1/10,66.6,68.2,65.54,67.41,6914570,0.267737617,-0.012563884
2008/1/11,67.8,68.33,66,66.01,9247632,-2.076843198,0.016066422
2008/1/14,66.73,67.5,65.84,67.27,8106700,1.908801697,-0.025045102
2008/1/15,66.36,66.73,65.22,65.4,9354013,-2.779842426,-0.011646892
2008/1/16,65.21,66.2,63.9,64.27,13079524,-1.727828746,-0.007599119
2008/1/17,64.33,64.83,62.14,62.47,11011399,-2.800684612,0.004882921
2008/1/18,63.03,65.05,62.3,62.81,9225399,0.544261245,-0.010049696
2008/1/22,59.6,64.45,59.6,63.82,9870387,1.6080242,-0.022199911
2008/1/23,62.56,65.19,61.19,65.08,10895935,1.974302726,0.026583001
2008/1/24,65.3,65.97,64.21,65.25,8162582,0.261216964,0.004334297
2008/1/25,67.65,67.75,65.11,65.93,9286603,1.042145594,0.006860684
2008/1/28,66.69,68.63,64.97,68.21,10984078,3.458213256,0.007363447
2008/1/29,68.78,69.62,68.49,68.99,8283619,1.143527342,0.007418721
2008/1/30,68.83,70.47,68.29,68.44,7904738,-0.797216988,-0.007255794
2008/1/31,67.51,71.64,67.5,70.99,8827515,3.725891292,-0.028798953
2008/2/1,71.15,72.17,70.6,71.76,6526344,1.084659811,0.011681456
2008/2/4,71.78,71.98,70.6,70.95,4565297,-1.128762542,-0.019429333
2008/2/5,69.84,70.1,67.52,67.52,11709373,-4.834390416,-0.013134058
2008/2/6,68.12,69.05,67.55,67.98,7304963,0.681279621,0.010440569
2008/2/7,67.55,68.9,67.32,68.32,6505969,0.500147102,0.042012036
2008/2/8,68.09,68.69,67.62,68.01,4495902,-0.453747073,0.019505285
2008/2/11,68.12,69.43,67.56,69.42,4979233,2.073224526,-0.007909363
2008/2/12,69.98,71.26,69.61,70,6703471,0.835494094,0.004955828
2008/2/13,70.61,71.91,70.15,71.65,7502026,2.357142857,0.022941681
2008/2/14,71.53,71.99,70.19,70.44,5418715,-1.688764829,0.001571997
2008/2/15,70,70.34,69.18,69.95,5355755,-0.695627484,0.046248823
2008/2/19,70.61,71.11,69.86,70.4,5415468,0.643316655,0.00870087
2008/2/20,69.93,71.5,69.46,71.25,4718196,1.207386364,-0.022704739
2008/2/21,71.99,72.18,70.55,70.79,5371117,-0.645614035,0.004666734
2008/2/22,70.95,71.65,69.82,71.18,5232970,0.550925272,0.003736242
2008/2/25,71.25,72.33,70.63,72.25,5190057,1.503231245,0.014386318
2008/2/26,72,73.76,71.78,73.3,6204295,1.453287197,-0.012297927
2008/2/27,73,75.19,72.53,74.22,7163240,1.255115962,0.030223918
2008/2/28,73.83,74.7,73.15,74.39,6024477,0.229048774,-0.007992203
2008/2/29,73.77,74.34,72,72.33,8823431,-2.769189407,0.006288072
2008/3/3,72.1,73.61,72.1,73.2,6105142,1.202820406,-0.026362039
2008/3/4,72.67,72.88,70.47,71.74,7998382,-1.994535519,0.047432812
2008/3/5,72.02,72.77,70.89,71.85,7258976,0.153331475,0.010148396
2008/3/6,71.64,71.84,70.64,70.75,5442533,-1.530967293,-0.003696332
2008/3/7,70.04,71.11,68.9,69.84,6961008,-1.286219081,0.026445967
2008/3/10,70,70.31,68.3,68.72,7145935,-1.603665521,0.007692308
2008/3/11,69.52,72.73,69.52,72.61,7781608,5.660651921,0.010392716
2008/3/12,73.8,76.64,73.75,75.25,14346147,3.635862829,0.003185873
2008/3/13,74.27,76.05,73.33,75.67,8559629,0.558139535,-0.001633246
2008/3/14,76.5,76.8,73.48,74.79,8571091,-1.162944364,-0.038989367
2008/3/17,72.87,75.22,72.51,74.46,8913506,-0.441235459,0.036220919
2008/3/18,75.72,76.87,74.63,76.87,9404980,3.236637121,-0.057680022
2008/3/19,76.62,77,73.73,73.73,7377412,-4.084818525,-0.006585956
2008/3/20,74.11,74.28,72.8,73.82,9260335,0.122067001,-0.008482012
2008/3/24,74.06,76.5,74.06,76.03,5373931,2.993768626,0.000786627
2008/3/25,76.39,76.94,75.32,76.64,5211545,0.802314876,0.039791708
2008/3/26,76.04,77.61,75.87,77.36,7499201,0.939457203,0.016346972
2008/3/27,77.68,78,76.71,77.03,7068285,-0.426577042,-0.018315359
2008/3/28,77.37,78,76.44,77.09,4421221,0.07789173,-0.038355905
2008/3/31,77,78.63,77,78.29,6068683,1.55662213,-0.006105968
2008/4/1,78.89,79.99,78.79,79.98,9343315,2.15864095,0.038743559
2008/4/2,79.85,79.98,78.09,78.51,8160375,-1.83795949,-0.008680721
2008/4/3,78.19,78.36,76.78,77.07,7971521,-1.834161253,0.020881447
2008/4/4,76.86,78.57,76.85,77.83,4885171,0.986116517,0.026581205
2008/4/7,78.25,78.45,76.97,77.25,5320819,-0.745213928,-0.003397301
2008/4/8,76.85,77.92,76.47,77.59,4019020,0.44012945,0.021651004
2008/4/9,77.74,77.74,75.65,76.16,4582895,-1.843021008,-0.007394715
2008/4/10,76.02,76.93,75.5,75.71,6994564,-0.590861345,0.000635959
2008/4/11,75.12,75.85,74.38,74.8,9044894,-1.201954828,0.014254585
2008/4/14,74.79,76.02,74.7,75.54,4446922,0.989304813,0.018440605
2008/4/15,76.09,76.75,74.91,75.95,5458663,0.542758803,0.009053353
2008/4/16,76.75,79.17,76.52,79.02,7640159,4.042132982,0
2008/4/17,77.85,80,77.61,78.59,9967295,-0.544166034,0.01533101
2008/4/18,81.03,85.45,81,85.28,20119855,8.512533401,0.007892931
2008/4/21,83.89,84.45,82.05,83.33,9818906,-2.286585366,0.014385427
2008/4/22,83.14,83.34,81.35,82.01,5720132,-1.584063363,0.000923051
2008/4/23,82.5,82.77,81.37,81.69,4773358,-0.390196318,-0.018276325
2008/4/24,81.68,82.5,80.52,81.82,5305792,0.159138205,0.021690863
2008/4/25,82.53,82.89,81.21,82.25,4088873,0.525543877,-0.007188231
2008/4/28,82.6,83.6,82.3,83.03,4684281,0.948328267,-0.026182859
2008/4/29,82.76,83.09,81.4,81.51,4510176,-1.830663616,-0.017031209
2008/4/30,82.35,83.31,81.65,81.88,6032651,0.453932033,-0.009674582
2008/5/1,81.92,82.67,80.55,82.35,5369826,0.574010747,0.03339254
2008/5/2,83.29,83.64,82.12,82.8,4511376,0.546448087,0.030766586
2008/5/5,83.03,83.03,82,82.75,3944424,-0.060386473,0.015674504
2008/5/6,81.78,83.49,81.78,83.23,4163139,0.580060423,0.014283369
2008/5/7,82.75,83.64,81.47,81.63,4931999,-1.922383756,0.001699579
2008/5/8,82.1,82.73,81.51,82.42,3065462,0.967781453,0.01753252
2008/5/9,81.97,82.39,81.33,81.76,3819495,-0.800776511,-0.015245355
2008/5/12,82.23,84.22,81.71,83.82,5167287,2.519569472,0.01459442
2008/5/13,84.21,84.5,82.7,84.07,4592157,0.298258172,-0.012874513
2008/5/14,83.04,84.1,82.17,82.75,6859786,-1.570120138,0.000322035
2008/5/15,82.76,84.14,82.4,83.5,4633213,0.906344411,0.018108652
2008/5/16,83.77,83.97,82.59,83.7,5241939,0.239520958,0.00513834
2008/5/19,83.9,85.96,83.63,84.28,6906687,0.692951016,0.013999214
2008/5/20,83.92,84.05,82.75,83.84,5570248,-0.522069293,0.031489956
2008/5/21,83.83,85.74,83.04,83.4,7220264,-0.52480916,-0.022182119
2008/5/22,83.65,83.72,81.94,82.22,5026847,-1.414868106,0.01184251
2008/5/23,81.96,82.99,80.6,81.55,5674833,-0.814886889,-0.021051832
2008/5/27,81.43,82.23,80.84,81.95,4871401,0.490496628,0.017001786
2008/5/28,82.33,83.37,82.11,83.19,4773690,1.513117755,-0.032824427
2008/5/29,83.2,83.91,82.59,82.78,4195872,-0.492847698,0.005130229
2008/5/30,83.19,83.19,82.23,82.64,4921665,-0.169122977,0.00314095
2008/6/2,82.44,83.12,81.79,82.33,5882810,-0.375121007,-0.026771037
2008/6/3,82.72,83.3,81.66,82.42,4960122,0.109316167,-0.016327515
2008/6/4,82.35,83.65,82,82.46,5743578,0.04853191,0.046034342
2008/6/5,81.87,82.8,81,82.73,6968191,0.327431482,0.082701477
2008/6/6,81.88,82.26,79.99,79.99,9445067,-3.311978726,-0.02938416
2008/6/9,80.07,81.06,79.66,80.81,5828813,1.025128141,-0.022761083
2008/6/10,80.3,81.04,79.83,80.1,5986533,-0.878604133,0.038438118
2008/6/11,79.85,80.11,78.52,78.93,9400997,-1.460674157,0.003518288
2008/6/12,79.54,81.79,79.54,80.5,8053468,1.98910427,-0.015119422
2008/6/13,80.87,82.35,80.65,81.5,5732446,1.242236025,-0.002373183
2008/6/16,81.38,81.51,80.55,80.91,4537637,-0.72392638,-0.003939935
2008/6/17,81.48,81.58,80.61,80.69,4515906,-0.271907057,0.019031271
2008/6/18,80.34,80.75,79.47,79.7,5739158,-1.226917834,-0.034129193
2008/6/19,79.57,80.34,78.73,79.48,6049051,-0.276035132,0.021989688
2008/6/20,79,79.64,78.52,79.08,9065511,-0.503271263,0.008903398
2008/6/23,79.42,80.24,79.11,80,6141007,1.163378857,0.003750552
2008/6/24,79.54,79.68,76.58,76.64,13075280,-4.2,-0.018829218
2008/6/25,77.08,77.42,76,76.58,8075150,-0.0782881,0.037261051
2008/6/26,75.17,75.82,73.89,74.28,14485786,-3.003395142,0.005615146
2008/6/27,74.18,74.85,72.69,73.75,11011776,-0.713516424,0.001932851
2008/6/30,73.76,74.26,72.56,73.82,6664774,0.094915254,0.007859388
2008/7/1,72.98,74.21,72.09,74.09,9202912,0.365754538,0.018999008
2008/7/2,74.01,74.19,70.34,70.42,11513218,-4.953435011,0.010922499
2008/7/3,70.03,70.75,68.93,70.31,7280669,-0.156205623,-0.027045627
2008/7/7,70.72,71.75,70,70.81,11684905,0.711136396,-0.037629085
2008/7/8,71.02,71.44,68.76,69.51,10497953,-1.835898884,-0.001322946
2008/7/9,70.32,70.78,68.33,68.43,7059225,-1.553733276,0.041139241
2008/7/10,68.52,68.99,66.68,68.42,9874200,-0.014613474,0.024669541
2008/7/11,67.51,70.61,67,69.81,11521743,2.031569716,0.001379691
2008/7/14,70.79,70.79,68.95,69.67,6406218,-0.200544335,-0.044640397
2008/7/15,68.97,69.25,65.85,67.04,11041652,-3.774938998,-0.029203923
2008/7/16,67.11,70.74,66.53,70.53,10684228,5.205847255,-0.038624378
2008/7/17,69.95,72.15,69.95,71.83,9091176,1.843187296,-0.00378583
2008/7/18,72.07,72.13,70.37,70.89,7693364,-1.308645413,0.019311308
2008/7/21,71.38,73.64,70.55,73.23,10185059,3.300888701,-0.031804002
2008/7/22,75.13,75.87,73.75,74.98,12433915,2.389730985,-0.027662083
2008/7/23,73.95,74.25,71.67,72.42,9295729,-3.414243798,0.007193082
2008/7/24,72.64,72.72,69.59,69.78,8108593,-3.645401823,-0.01628952
2008/7/25,69.96,71.08,69.8,70.48,4727225,1.003152766,0.01737499
2008/7/28,70.38,70.77,69.11,69.19,5740459,-1.83030647,-0.02012508
2008/7/29,69.6,71.3,69.42,70.99,5234613,2.601532013,0.037067343
2008/7/30,71.52,72.27,70.62,72.07,4820450,1.521341034,-0.020277734
2008/7/31,71.63,71.63,69.37,69.52,7185411,-3.538226724,0.006925989
2008/8/1,69.67,70,67.88,68.14,6723625,-1.985040276,-0.028633128
2008/8/4,68.2,68.74,67.19,67.43,7415663,-1.04197241,-0.022560725
2008/8/5,67.86,68.38,67.34,68.18,6008727,1.112264571,-0.001179345
2008/8/6,67.78,71.56,67.36,70.51,7390751,3.417424465,0.010710972
2008/8/7,70.07,70.61,68.7,68.93,7077762,-2.240816905,-0.03688251
2008/8/8,69.12,71.94,68.39,70.9,6544310,2.857971856,-0.00849073
2008/8/11,70.63,71.37,70.05,70.8,3746815,-0.141043724,-0.011709193
2008/8/12,70.79,72.08,70.44,71.81,5713015,1.426553672,0.025287356
2008/8/13,69.56,70.05,67.72,69.83,9399217,-2.757276145,-0.007847534
2008/8/14,68.93,71.36,68.26,70.29,5671174,0.658742661,-0.013820078
2008/8/15,70.61,71.36,69.8,70.35,5060733,0.085360649,-0.004759387
2008/8/18,70.44,71.05,68.69,69.22,5527395,-1.606254442,0.013018066
2008/8/19,68.95,69.31,68.25,68.69,4299730,-0.765674661,0.009528805
2008/8/20,68.89,69.32,67.9,68.8,6401873,0.160139758,0.049792172
2008/8/21,68.16,69.25,67.61,68.7,5100734,-0.145348837,-0.055679287
2008/8/22,69.22,70.61,69.09,70.27,4258015,2.285298399,0.003232006
2008/8/25,70.01,70.15,68.14,68.56,4549778,-2.433470898,0.012712233
2008/8/26,68.65,69.04,67.93,68.68,3391496,0.175029172,0.015991746
2008/8/27,68.64,69.86,68.62,69.56,3145015,1.281304601,-0.021917576
2008/8/28,70.25,71.81,70.14,71.68,5520637,3.04772858,-0.00025956
2008/8/29,71.34,71.97,70.46,70.73,4905287,-1.325334821,-0.051233232
2008/9/2,71.5,72,68.65,69.08,6973355,-2.33281493,-0.002280398
2008/9/3,68.96,69.11,67.19,67.73,8433257,-1.954255935,-0.01270799
2008/9/4,66,66,63,63.94,13685469,-5.595747822,-0.014075377
2008/9/5,63.79,64.44,62.92,64.07,9265104,0.203315608,-0.001127078
2008/9/8,66.19,67.07,63.28,64.58,7218081,0.79600437,-0.029337094
2008/9/9,64.89,65,61.38,61.38,10056330,-4.955094456,-0.005521651
2008/9/10,61.95,63.99,61.71,62.82,7916791,2.346041056,-0.016656926
